x,y,z
-0.0431329,0.0977825,0.0
0.028398946909090908,0.10302258818181817,0.0
0.09993079381818182,0.10826267636363636,0.0
0.17146264072727274,0.11350276454545455,0.0
0.24299448763636364,0.11874285272727272,0.0
0.31452633454545453,0.1239829409090909,0.0
0.3860581814545455,0.1292230290909091,0.0
0.4575900283636364,0.13446311727272725,0.0
0.5291218752727272,0.13970320545454545,0.0
0.6006537221818182,0.14494329363636363,0.0
0.6721855690909091,0.1501833818181818,0.0
0.743717416,0.15542347,0.0
0.8152492629090909,0.16066355818181818,0.0
0.8867811098181818,0.16590364636363636,0.0
0.9583129567272728,0.17114373454545453,0.0
1.0298448036363637,0.1763838227272727,0.0
1.1013766505454545,0.1816239109090909,0.0
1.1729084974545456,0.1868639990909091,0.0
1.2444403443636365,0.19210408727272726,0.0
1.3159721912727274,0.19734417545454544,0.0
1.3875040381818182,0.20258426363636362,0.0
1.4590358850909093,0.20782435181818182,0.0
1.530567732,0.21306444,0.0
1.6020995789090908,0.21830452818181817,0.0
1.673631425818182,0.22354461636363637,0.0
1.7451632727272728,0.22878470454545452,0.0
1.8166951196363637,0.2340247927272727,0.0
1.8882269665454545,0.23926488090909087,0.0
1.9597588134545456,0.24450496909090907,0.0
2.0312906603636365,0.24974505727272725,0.0
2.1028225072727276,0.2549851454545454,0.0
2.1743543541818187,0.26022523363636363,0.0
2.2458862010909093,0.26546532181818183,0.0
2.317418048,0.27070541,0.0
2.3889498949090915,0.2759454981818182,0.0
2.4604817418181817,0.28118558636363633,0.0
2.5320135887272732,0.28642567454545453,0.0
2.603545435636364,0.29166576272727274,0.0
2.675077282545455,0.2969058509090909,0.0
2.7466091294545456,0.30214593909090903,0.0
2.8181409763636367,0.30738602727272724,0.0
2.8896728232727273,0.31262611545454544,0.0
2.961204670181819,0.31786620363636364,0.0
3.0327365170909095,0.32310629181818185,0.0
3.104268364,0.32834638,0.0
3.1758002109090913,0.33358646818181814,0.0
3.247332057818182,0.33882655636363634,0.0
3.318863904727273,0.34406664454545455,0.0
3.390395751636364,0.34930673272727275,0.0
3.461927598545455,0.3545468209090909,0.0
3.533459445454546,0.35978690909090905,0.0
3.6049912923636365,0.36502699727272725,0.0
3.6765231392727276,0.3702670854545454,0.0
3.748054986181818,0.3755071736363636,0.0
3.8195868330909093,0.38074726181818175,0.0
3.8911186800000004,0.38598735,0.0
3.9626505269090915,0.39122743818181815,0.0
4.034182373818182,0.39646752636363636,0.0
4.105714220727273,0.4017076145454545,0.0
4.177246067636363,0.4069477027272727,0.0
4.248777914545455,0.41218779090909086,0.0
4.320309761454546,0.41742787909090906,0.0
4.391841608363637,0.42266796727272726,0.0
4.463373455272728,0.4279080554545454,0.0
4.534905302181818,0.4331481436363636,0.0
4.606437149090909,0.43838823181818176,0.0
4.677968996,0.44362831999999996,0.0
4.749500842909091,0.4488684081818181,0.0
4.821032689818183,0.45410849636363637,0.0
4.892564536727273,0.4593485845454545,0.0
4.964096383636363,0.46458867272727267,0.0
5.035628230545455,0.46982876090909087,0.0
5.107160077454546,0.4750688490909091,0.0
5.178691924363637,0.4803089372727272,0.0
5.2502237712727275,0.4855490254545454,0.0
5.321755618181818,0.49078911363636357,0.0
5.39328746509091,0.4960292018181818,0.0
5.464819312000001,0.50126929,0.0
5.536351158909091,0.5065093781818182,0.0
5.6078830058181826,0.5117494663636364,0.0
5.679414852727273,0.5169895545454545,0.0
5.750946699636364,0.5222296427272727,0.0
5.8224785465454545,0.5274697309090908,0.0
5.894010393454546,0.532709819090909,0.0
5.965542240363638,0.5379499072727273,0.0
6.037074087272727,0.5431899954545454,0.0
6.108605934181819,0.5484300836363636,0.0
6.1801377810909095,0.5536701718181818,0.0
6.251669628,0.55891026,0.0
6.323201474909091,0.5641503481818181,0.0
6.394733321818182,0.5693904363636364,0.0
6.466265168727274,0.5746305245454546,0.0
6.537797015636364,0.5798706127272727,0.0
6.609328862545455,0.5851107009090909,0.0
6.680860709454546,0.590350789090909,0.0
6.7523925563636364,0.5955908772727272,0.0
6.823924403272728,0.6008309654545455,0.0
6.895456250181819,0.6060710536363636,0.0
6.96698809709091,0.6113111418181818,0.0
7.038519944,0.6165512299999999,0.0
7.1100517909090915,0.6217913181818181,0.0
7.181583637818182,0.6270314063636363,0.0
7.253115484727273,0.6322714945454545,0.0
7.324647331636364,0.6375115827272727,0.0
7.396179178545455,0.6427516709090908,0.0
7.4677110254545465,0.6479917590909091,0.0
7.539242872363636,0.6532318472727272,0.0
7.610774719272728,0.6584719354545454,0.0
7.682306566181818,0.6637120236363635,0.0
7.753838413090909,0.6689521118181818,0.0
7.825370260000001,0.6741922,0.0
7.896902106909091,0.6794322881818181,0.0
7.968433953818183,0.6846723763636363,0.0
8.039965800727273,0.6899124645454545,0.0
8.111497647636364,0.6951525527272727,0.0
8.183029494545455,0.7003926409090908,0.0
8.254561341454545,0.705632729090909,0.0
8.326093188363638,0.7108728172727272,0.0
8.397625035272727,0.7161129054545454,0.0
8.469156882181819,0.7213529936363636,0.0
8.54068872909091,0.7265930818181817,0.0
8.612220576,0.7318331699999999,0.0
8.683752422909091,0.7370732581818181,0.0
8.755284269818182,0.7423133463636363,0.0
8.826816116727274,0.7475534345454545,0.0
8.898347963636363,0.7527935227272726,0.0
8.969879810545455,0.7580336109090908,0.0
9.041411657454546,0.763273699090909,0.0
9.112943504363637,0.7685137872727272,0.0
9.184475351272727,0.7737538754545454,0.0
9.256007198181818,0.7789939636363635,0.0
9.32753904509091,0.7842340518181817,0.0
9.399070892,0.7894741399999999,0.0
9.470602738909092,0.7947142281818181,0.0
9.542134585818182,0.7999543163636362,0.0
9.613666432727273,0.8051944045454544,0.0
9.685198279636365,0.8104344927272727,0.0
9.756730126545454,0.8156745809090908,0.0
9.828261973454547,0.820914669090909,0.0
9.899793820363637,0.8261547572727272,0.0
9.971325667272726,0.8313948454545453,0.0
10.042857514181819,0.8366349336363635,0.0
10.11438936109091,0.8418750218181817,0.0
10.185921208000002,0.84711511,0.0
10.257453054909092,0.8523551981818182,0.0
10.328984901818181,0.8575952863636362,0.0
10.400516748727274,0.8628353745454544,0.0
10.472048595636364,0.8680754627272727,0.0
10.543580442545455,0.8733155509090909,0.0
10.615112289454547,0.8785556390909091,0.0
10.686644136363636,0.8837957272727271,0.0
10.758175983272727,0.8890358154545454,0.0
10.82970783018182,0.8942759036363636,0.0
10.90123967709091,0.8995159918181818,0.0
10.972771524000002,0.90475608,0.0
11.044303370909091,0.909996168181818,0.0
11.115835217818182,0.9152362563636363,0.0
11.187367064727274,0.9204763445454545,0.0
11.258898911636365,0.9257164327272727,0.0
11.330430758545454,0.9309565209090908,0.0
11.401962605454546,0.936196609090909,0.0
11.473494452363637,0.9414366972727272,0.0
11.545026299272727,0.9466767854545454,0.0
11.61655814618182,0.9519168736363637,0.0
11.688089993090909,0.9571569618181817,0.0
11.75962184,0.9623970499999999,0.0
11.831153686909092,0.9676371381818181,0.0
11.902685533818183,0.9728772263636364,0.0
11.974217380727275,0.9781173145454546,0.0
12.045749227636364,0.9833574027272726,0.0
12.117281074545454,0.9885974909090908,0.0
12.188812921454547,0.9938375790909091,0.0
12.260344768363638,0.9990776672727273,0.0
12.331876615272728,1.0043177554545455,0.0
12.403408462181819,1.0095578436363635,0.0
12.47494030909091,1.014797931818182,0.0
12.546472156,1.0200380199999999,0.0
12.618004002909093,1.0252781081818183,0.0
12.689535849818181,1.0305181963636363,0.0
12.761067696727272,1.0357582845454543,0.0
12.832599543636364,1.0409983727272727,0.0
12.904131390545455,1.046238460909091,0.0
12.975663237454548,1.051478549090909,0.0
13.047195084363636,1.056718637272727,0.0
13.118726931272727,1.0619587254545455,0.0
13.19025877818182,1.0671988136363635,0.0
13.26179062509091,1.072438901818182,0.0
13.333322472,1.07767899,0.0
