x,y,z
-0.0431329,0.0977825,0.0
0.15556667474747476,0.1123383005050505,0.0
0.35426624949494956,0.126894101010101,0.0
0.5529658242424242,0.14144990151515152,0.0
0.751665398989899,0.15600570202020203,0.0
0.9503649737373738,0.17056150252525254,0.0
1.1490645484848485,0.18511730303030302,0.0
1.3477641232323234,0.19967310353535356,0.0
1.546463697979798,0.21422890404040404,0.0
1.7451632727272728,0.22878470454545452,0.0
1.9438628474747477,0.24334050505050506,0.0
2.142562422222223,0.25789630555555554,0.0
2.3412619969696973,0.27245210606060605,0.0
2.539961571717172,0.28700790656565656,0.0
2.738661146464647,0.3015637070707071,0.0
2.9373607212121216,0.3161195075757576,0.0
3.1360602959595965,0.3306753080808081,0.0
3.3347598707070714,0.3452311085858586,0.0
3.533459445454546,0.35978690909090905,0.0
3.7321590202020207,0.3743427095959596,0.0
3.9308585949494956,0.3888985101010101,0.0
4.1295581696969705,0.4034543106060606,0.0
4.328257744444445,0.4180101111111111,0.0
4.52695731919192,0.43256591161616165,0.0
4.725656893939394,0.4471217121212121,0.0
4.924356468686869,0.4616775126262626,0.0
5.123056043434344,0.4762333131313131,0.0
5.321755618181819,0.4907891136363636,0.0
5.520455192929294,0.5053449141414141,0.0
5.719154767676768,0.5199007146464646,0.0
5.917854342424243,0.534456515151515,0.0
6.116553917171718,0.5490123156565656,0.0
6.315253491919193,0.5635681161616162,0.0
6.513953066666668,0.5781239166666667,0.0
6.7126526414141425,0.5926797171717172,0.0
6.911352216161617,0.6072355176767678,0.0
7.1100517909090915,0.6217913181818181,0.0
7.308751365656566,0.6363471186868687,0.0
7.507450940404041,0.6509029191919192,0.0
7.706150515151516,0.6654587196969697,0.0
7.904850089898991,0.6800145202020202,0.0
8.103549664646467,0.6945703207070707,0.0
8.30224923939394,0.7091261212121212,0.0
8.500948814141415,0.7236819217171717,0.0
8.69964838888889,0.7382377222222222,0.0
8.898347963636365,0.7527935227272727,0.0
9.09704753838384,0.7673493232323233,0.0
9.295747113131315,0.7819051237373738,0.0
9.494446687878789,0.7964609242424242,0.0
9.693146262626264,0.8110167247474748,0.0
9.891845837373738,0.8255725252525252,0.0
10.090545412121214,0.8401283257575758,0.0
10.289244986868688,0.8546841262626262,0.0
10.487944561616162,0.8692399267676767,0.0
10.686644136363638,0.8837957272727273,0.0
10.885343711111112,0.8983515277777777,0.0
11.084043285858588,0.9129073282828284,0.0
11.282742860606062,0.9274631287878787,0.0
11.481442435353536,0.9420189292929292,0.0
11.680142010101012,0.9565747297979799,0.0
11.878841584848486,0.9711305303030302,0.0
12.077541159595961,0.9856863308080809,0.0
12.276240734343435,1.0002421313131313,0.0
12.474940309090911,1.014797931818182,0.0
12.673639883838385,1.0293537323232322,0.0
12.87233945858586,1.0439095328282828,0.0
13.071039033333335,1.0584653333333334,0.0
13.269738608080809,1.0730211338383837,0.0
13.468438182828285,1.0875769343434345,0.0
13.667137757575759,1.1021327348484848,0.0
13.865837332323235,1.1166885353535356,0.0
14.064536907070709,1.131244335858586,0.0
14.263236481818183,1.1458001363636363,0.0
14.461936056565659,1.160355936868687,0.0
14.660635631313133,1.1749117373737374,0.0
14.859335206060608,1.1894675378787878,0.0
15.058034780808082,1.2040233383838386,0.0
15.256734355555556,1.218579138888889,0.0
15.455433930303032,1.2331349393939393,0.0
15.654133505050506,1.24769073989899,0.0
15.852833079797982,1.2622465404040404,0.0
16.051532654545458,1.2768023409090907,0.0
16.250232229292934,1.2913581414141415,0.0
16.448931804040406,1.3059139419191919,0.0
16.64763137878788,1.3204697424242422,0.0
16.846330953535357,1.335025542929293,0.0
17.04503052828283,1.3495813434343433,0.0
17.243730103030305,1.3641371439393941,0.0
17.44242967777778,1.3786929444444445,0.0
17.641129252525257,1.3932487449494952,0.0
17.83982882727273,1.4078045454545456,0.0
18.038528402020205,1.422360345959596,0.0
18.23722797676768,1.4369161464646467,0.0
18.435927551515153,1.451471946969697,0.0
18.63462712626263,1.4660277474747474,0.0
18.833326701010105,1.4805835479797982,0.0
